-3.764032642763284059e-03
-1.136099424426168479e-02
-3.111713635683503384e-02
-7.711193029576554614e-02
-1.722116006007511357e-01
-3.446850315873462023e-01
-6.133055765183605956e-01
-9.577938879342031697e-01
-1.283870097914649344e+00
-1.411224651999046564e+00
-1.122077318019556902e+00
-2.840552333387354467e-01
1.001328973443587067e+00
2.334920119254199289e+00
3.141592653589793116e+00
2.963365078506686956e+00
1.757168151352597851e+00
-2.186651731117109781e-02
-1.642803746004450893e+00
-2.493618661968262540e+00
-2.384276114423292459e+00
-1.572863972033871072e+00
-5.419400134329490637e-01
2.874687738041779017e-01
7.230745354293648397e-01
7.964640019133766291e-01
6.540838023073816121e-01
4.446082432270683782e-01
2.604750803195801656e-01
1.342305488171768868e-01
6.157509435452837576e-02
2.533680498901443381e-02
9.401037121322576226e-03
3.157366488132899544e-03
