1.315066367310058768e-04
1.146007951457397997e-04
9.710255498484758130e-05
7.932210736249742952e-05
6.177187876621215721e-05
4.552357941156538241e-05
3.333116015565705688e-05
3.091965331697330802e-05
4.008676833513442970e-05
5.511876341268241096e-05
7.210845133296372707e-05
8.955083976176973315e-05
1.067936626658005478e-04
1.234775757452062411e-04
1.393615442425648972e-04
1.542617966292817930e-04
1.680277493481405952e-04
1.805316152510680794e-04
1.916636588146319019e-04
2.013299849233768618e-04
2.094515321520308939e-04
2.159636553817068636e-04
2.208159933912517915e-04
2.239724627012733629e-04
2.254112920088628235e-04
2.251250509463354854e-04
2.231206502132533208e-04
2.194193060416504851e-04
2.140564754055548056e-04
2.070817831069299069e-04
1.985589820358203846e-04
1.885660200279562460e-04
1.771953430059392714e-04
1.645546695276657817e-04
1.507686814746969487e-04
1.359825180239532011e-04
1.203689568629783208e-04
1.041435825189482344e-04
8.759858292124786253e-05
7.118379845739976569e-05
5.571634716505041664e-05
4.292155522344772795e-05
3.627875216960115397e-05
3.921855570709435057e-05
4.996887962157098230e-05
6.448586921316985506e-05
8.041686798834033899e-05
9.667717802080923097e-05
1.127121031984068252e-04
1.281864799570222820e-04
1.428668205616774546e-04
1.565736857509101784e-04
1.691608400571433272e-04
1.805055100843232165e-04
1.905036237378088140e-04
1.990674326799658409e-04
2.061243294548774352e-04
2.116162788514301478e-04
2.154995642258304635e-04
2.177446879809205723e-04
2.183363380357353808e-04
2.172733731231955671e-04
2.145688054748151521e-04
2.102497785198657334e-04
2.043575551542078234e-04
1.969475538247455007e-04
1.880895015268786556e-04
1.778678256461649180e-04
1.663825013022355833e-04
1.537507510104649136e-04
1.401103551236075617e-04
1.256260986164038271e-04
1.105026040993482291e-04
9.501091068216677561e-05
7.954643165197895847e-05
6.476147104454025910e-05
5.186450420404421508e-05
4.311659441631711718e-05
4.152133528309855760e-05
4.780930295960243530e-05
5.935742682502021406e-05
7.344989519242536293e-05
8.853812579230242188e-05
1.038100476603730953e-04
1.187991528215934456e-04
1.332020562061286622e-04
1.467993746009814751e-04
1.594201341304666501e-04
1.709248632233712612e-04
1.811971679502188840e-04
1.901393879788651573e-04
1.976703151813177816e-04
2.037239937702917797e-04
2.082490993213346629e-04
2.112086278042662297e-04
2.125797465517513930e-04
2.123537254763083453e-04
2.105359064098528575e-04
2.071456952033297414e-04
2.022165832978516326e-04
